metric,group,time_bin_start_day,n_wells,center,error,metric_label
network_bursts_rate_ratio,IVH-E,3,10,1.3016738611865186,0.19278828364789374,network_bursts_rate (ratio to baseline)
network_bursts_rate_ratio,IVH-L,3,11,1.3296906689734038,0.6277505155676132,network_bursts_rate (ratio to baseline)
network_bursts_rate_ratio,NPH,3,12,0.5555453298719373,0.054767089605079734,network_bursts_rate (ratio to baseline)
network_bursts_rate_ratio,10uM,6,12,1.6424380994719676,0.5257707311033586,network_bursts_rate (ratio to baseline)
network_bursts_rate_ratio,20uM,6,9,2.018060709598513,0.3254068976735615,network_bursts_rate (ratio to baseline)
network_bursts_rate_ratio,CT,6,11,1.2688194490107856,0.07755028135855564,network_bursts_rate (ratio to baseline)
network_bursts_rate_ratio,IVH-E,6,9,2.3569016641668417,0.2965137096044248,network_bursts_rate (ratio to baseline)
network_bursts_rate_ratio,IVH-L,6,9,2.216351055701272,1.1023239810251453,network_bursts_rate (ratio to baseline)
network_bursts_rate_ratio,NPH,6,12,0.5413117881812255,0.08456737656648003,network_bursts_rate (ratio to baseline)
network_bursts_rate_ratio,10uM,9,16,2.2543118700689098,0.7814914226442846,network_bursts_rate (ratio to baseline)
network_bursts_rate_ratio,20uM,9,11,1.903075521171914,0.24744207558580614,network_bursts_rate (ratio to baseline)
network_bursts_rate_ratio,CT,9,15,1.431587578707826,0.1612667083895016,network_bursts_rate (ratio to baseline)
network_bursts_rate_ratio,IVH-E,9,8,2.8994634803386434,0.6404677695501539,network_bursts_rate (ratio to baseline)
network_bursts_rate_ratio,IVH-L,9,12,1.7339282667664604,0.5808982179293842,network_bursts_rate (ratio to baseline)
network_bursts_rate_ratio,NPH,9,15,0.9308902711575009,0.24403258270092731,network_bursts_rate (ratio to baseline)
network_bursts_count_ratio,10uM,-6,12,0.5949736858242963,0.1406663666334854,network_bursts_count (ratio to baseline)
network_bursts_count_ratio,20uM,-6,6,0.5340954195443359,0.12544099226798303,network_bursts_count (ratio to baseline)
network_bursts_count_ratio,CT,-6,10,0.40865959364815196,0.0666225539477857,network_bursts_count (ratio to baseline)
network_bursts_count_ratio,IVH-E,-6,10,0.48518716577540094,0.06610753354931527,network_bursts_count (ratio to baseline)
network_bursts_count_ratio,IVH-L,-6,11,0.38839826839826835,0.03848017744519924,network_bursts_count (ratio to baseline)
network_bursts_count_ratio,NPH,-6,11,0.4597268907563025,0.0969501294114195,network_bursts_count (ratio to baseline)
network_bursts_count_ratio,10uM,-3,4,0.8308486245518021,0.17909926243327537,network_bursts_count (ratio to baseline)
network_bursts_count_ratio,20uM,-3,3,0.8701278082083036,0.18334886431820152,network_bursts_count (ratio to baseline)
network_bursts_count_ratio,CT,-3,4,0.948365577976562,0.07934737003185946,network_bursts_count (ratio to baseline)
network_bursts_count_ratio,IVH-E,-3,4,0.8927139037433156,0.18803222463634253,network_bursts_count (ratio to baseline)
network_bursts_count_ratio,IVH-L,-3,4,0.886969696969697,0.054384442489928235,network_bursts_count (ratio to baseline)
network_bursts_count_ratio,NPH,-3,4,0.7802275910364145,0.07025833001717427,network_bursts_count (ratio to baseline)
network_bursts_count_ratio,10uM,0,16,1.4570679573385057,0.2946291791192489,network_bursts_count (ratio to baseline)
network_bursts_count_ratio,20uM,0,12,1.2147932047312853,0.10633248973568901,network_bursts_count (ratio to baseline)
network_bursts_count_ratio,CT,0,16,1.1324363775050275,0.0809629637052153,network_bursts_count (ratio to baseline)
network_bursts_count_ratio,IVH-E,0,16,1.1575033422459893,0.07996877827110642,network_bursts_count (ratio to baseline)
network_bursts_count_ratio,IVH-L,0,16,1.0733766233766233,0.060337387361298025,network_bursts_count (ratio to baseline)
network_bursts_count_ratio,NPH,0,16,0.9906674544817926,0.059419189608655956,network_bursts_count (ratio to baseline)
network_bursts_count_ratio,10uM,3,12,1.0999328490014257,0.15815004869218105,network_bursts_count (ratio to baseline)
network_bursts_count_ratio,20uM,3,9,1.8663173771532904,0.5476696271055607,network_bursts_count (ratio to baseline)
network_bursts_count_ratio,CT,3,12,0.9590929893904722,0.06357912677625757,network_bursts_count (ratio to baseline)
network_bursts_count_ratio,IVH-E,3,10,1.3018716577540106,0.19280041483843074,network_bursts_count (ratio to baseline)
network_bursts_count_ratio,IVH-L,3,11,1.3300118063754425,0.6279631815409312,network_bursts_count (ratio to baseline)
network_bursts_count_ratio,NPH,3,12,0.5556022408963587,0.0547747988820763,network_bursts_count (ratio to baseline)
network_bursts_count_ratio,10uM,6,12,1.642452609507704,0.5258314653972513,network_bursts_count (ratio to baseline)
network_bursts_count_ratio,20uM,6,9,2.0180201635309993,0.32544215507985136,network_bursts_count (ratio to baseline)
network_bursts_count_ratio,CT,6,11,1.2688052146175715,0.0775747726873733,network_bursts_count (ratio to baseline)
network_bursts_count_ratio,IVH-E,6,9,2.3562091503267975,0.2963572591632236,network_bursts_count (ratio to baseline)
network_bursts_count_ratio,IVH-L,6,9,2.2164502164502164,1.1023374175306044,network_bursts_count (ratio to baseline)
network_bursts_count_ratio,NPH,6,12,0.5412838468720822,0.08456225577837036,network_bursts_count (ratio to baseline)
network_bursts_count_ratio,10uM,9,16,2.2543617436679675,0.7816069073977561,network_bursts_count (ratio to baseline)
network_bursts_count_ratio,20uM,9,11,1.9030288596852065,0.24746874744794534,network_bursts_count (ratio to baseline)
network_bursts_count_ratio,CT,9,15,1.4314742851859559,0.16126277197346883,network_bursts_count (ratio to baseline)
network_bursts_count_ratio,IVH-E,9,8,2.897794117647059,0.6403039197244024,network_bursts_count (ratio to baseline)
network_bursts_count_ratio,IVH-L,9,12,1.733881673881674,0.5809321937654434,network_bursts_count (ratio to baseline)
network_bursts_count_ratio,NPH,9,15,0.9308253968253968,0.24396815441082487,network_bursts_count (ratio to baseline)
network_bursts_duration_mean_ratio,10uM,-6,12,1.039001819493959,0.15825033878740352,network_bursts_duration_mean (ratio to baseline)
network_bursts_duration_mean_ratio,20uM,-6,6,1.4876845866385986,0.18900606923003369,network_bursts_duration_mean (ratio to baseline)
network_bursts_duration_mean_ratio,CT,-6,10,1.2173733578663284,0.1175089893387521,network_bursts_duration_mean (ratio to baseline)
network_bursts_duration_mean_ratio,IVH-E,-6,10,1.0918953809439125,0.13912671783610897,network_bursts_duration_mean (ratio to baseline)
network_bursts_duration_mean_ratio,IVH-L,-6,11,1.1377117134303456,0.18017483996055184,network_bursts_duration_mean (ratio to baseline)
network_bursts_duration_mean_ratio,NPH,-6,11,1.0526210424212956,0.21873443455805186,network_bursts_duration_mean (ratio to baseline)
network_bursts_duration_mean_ratio,10uM,-3,4,1.3823187138036563,0.16677275919806092,network_bursts_duration_mean (ratio to baseline)
network_bursts_duration_mean_ratio,20uM,-3,3,1.457250082158475,0.17707485172697326,network_bursts_duration_mean (ratio to baseline)
network_bursts_duration_mean_ratio,CT,-3,4,1.160521493894731,0.031086675635153844,network_bursts_duration_mean (ratio to baseline)
network_bursts_duration_mean_ratio,IVH-E,-3,4,1.1319655558766817,0.024612869719555792,network_bursts_duration_mean (ratio to baseline)
network_bursts_duration_mean_ratio,IVH-L,-3,4,1.1748381179834557,0.14735587075292675,network_bursts_duration_mean (ratio to baseline)
network_bursts_duration_mean_ratio,NPH,-3,4,1.4999569777301756,0.07468162921319932,network_bursts_duration_mean (ratio to baseline)
network_bursts_duration_mean_ratio,10uM,0,16,0.9337212741069296,0.06329547114190878,network_bursts_duration_mean (ratio to baseline)
network_bursts_duration_mean_ratio,20uM,0,12,0.9940289532830616,0.06394070047477748,network_bursts_duration_mean (ratio to baseline)
network_bursts_duration_mean_ratio,CT,0,16,0.9681473661465629,0.03506936918637504,network_bursts_duration_mean (ratio to baseline)
network_bursts_duration_mean_ratio,IVH-E,0,16,0.9524497347173355,0.04397976358590969,network_bursts_duration_mean (ratio to baseline)
network_bursts_duration_mean_ratio,IVH-L,0,16,0.9377482161382448,0.054738175095352774,network_bursts_duration_mean (ratio to baseline)
network_bursts_duration_mean_ratio,NPH,0,16,0.9618058043148268,0.03818350700336324,network_bursts_duration_mean (ratio to baseline)
network_bursts_duration_mean_ratio,10uM,3,12,0.7323877981621939,0.051046101295547104,network_bursts_duration_mean (ratio to baseline)
network_bursts_duration_mean_ratio,20uM,3,9,0.7254387762085279,0.07195660426870874,network_bursts_duration_mean (ratio to baseline)
network_bursts_duration_mean_ratio,CT,3,12,0.7578096452491145,0.050598751523497285,network_bursts_duration_mean (ratio to baseline)
network_bursts_duration_mean_ratio,IVH-E,3,10,0.7024179196512633,0.034188324004249225,network_bursts_duration_mean (ratio to baseline)
network_bursts_duration_mean_ratio,IVH-L,3,11,0.5723714763738645,0.06498337360318096,network_bursts_duration_mean (ratio to baseline)
network_bursts_duration_mean_ratio,NPH,3,12,0.7070264966164985,0.05263185878672137,network_bursts_duration_mean (ratio to baseline)
network_bursts_duration_mean_ratio,10uM,6,12,0.6854318632944184,0.045129203219920436,network_bursts_duration_mean (ratio to baseline)
network_bursts_duration_mean_ratio,20uM,6,9,0.7776003991828158,0.11009209825433619,network_bursts_duration_mean (ratio to baseline)
network_bursts_duration_mean_ratio,CT,6,11,0.6341330637472269,0.028945014334955086,network_bursts_duration_mean (ratio to baseline)
network_bursts_duration_mean_ratio,IVH-E,6,9,0.49616664218839723,0.05988122756635619,network_bursts_duration_mean (ratio to baseline)
network_bursts_duration_mean_ratio,IVH-L,6,9,0.5065228454673577,0.06091243444629652,network_bursts_duration_mean (ratio to baseline)
network_bursts_duration_mean_ratio,NPH,6,12,0.725425380361187,0.07703159170607889,network_bursts_duration_mean (ratio to baseline)
network_bursts_duration_mean_ratio,10uM,9,16,0.7085188544694107,0.060063787499189336,network_bursts_duration_mean (ratio to baseline)
network_bursts_duration_mean_ratio,20uM,9,11,0.8720021942828055,0.07782713216116167,network_bursts_duration_mean (ratio to baseline)
network_bursts_duration_mean_ratio,CT,9,15,0.6165850218984946,0.03970839937678051,network_bursts_duration_mean (ratio to baseline)
network_bursts_duration_mean_ratio,IVH-E,9,8,0.44642629738211337,0.04999106840838135,network_bursts_duration_mean (ratio to baseline)
network_bursts_duration_mean_ratio,IVH-L,9,12,0.5951866492386466,0.04657720390024857,network_bursts_duration_mean (ratio to baseline)
network_bursts_duration_mean_ratio,NPH,9,15,0.6893368407519134,0.058354961837947465,network_bursts_duration_mean (ratio to baseline)
network_bursts_inter_event_interval_mean_ratio,10uM,-6,12,1.8224890941394547,0.5118760589096008,network_bursts_inter_event_interval_mean (ratio to baseline)
network_bursts_inter_event_interval_mean_ratio,20uM,-6,6,2.3795242344434806,0.7105511144608522,network_bursts_inter_event_interval_mean (ratio to baseline)
network_bursts_inter_event_interval_mean_ratio,CT,-6,10,2.9877168710792232,0.4697335245158822,network_bursts_inter_event_interval_mean (ratio to baseline)
network_bursts_inter_event_interval_mean_ratio,IVH-E,-6,10,2.243456973100099,0.30371540116978224,network_bursts_inter_event_interval_mean (ratio to baseline)
network_bursts_inter_event_interval_mean_ratio,IVH-L,-6,11,2.35867793314791,0.24273696068529504,network_bursts_inter_event_interval_mean (ratio to baseline)
network_bursts_inter_event_interval_mean_ratio,NPH,-6,11,2.323005854415079,0.4882181988803127,network_bursts_inter_event_interval_mean (ratio to baseline)
network_bursts_inter_event_interval_mean_ratio,10uM,-3,4,1.3743846540528473,0.34367374019847075,network_bursts_inter_event_interval_mean (ratio to baseline)
network_bursts_inter_event_interval_mean_ratio,20uM,-3,3,1.2223442868987378,0.35824238471357595,network_bursts_inter_event_interval_mean (ratio to baseline)
network_bursts_inter_event_interval_mean_ratio,CT,-3,4,1.0429031985579063,0.10082405991012088,network_bursts_inter_event_interval_mean (ratio to baseline)
