well_key,template_n_rows,template_n_unique_units,template_peak_to_valley,template_peak_trough_ratio,template_half_width,template_repolarization_slope,template_recovery_slope
CX138|260319|T003346|000004|well017,81,81,0.00059,-0.1934514939786983,0.00024,142993.2468592708,-6585.214278706232
CX138|260319|T003346|000004|well018,62,62,0.000645,-0.18541587462990125,0.000245,141507.97117118095,-6936.501546990499
CX138|260319|T003346|000004|well019,90,90,0.00058,-0.1843688785131554,0.00024,147210.6553349499,-6713.926747786649
CX138|260319|T003346|000004|well020,110,110,0.00058,-0.19969513147202073,0.00024,142083.22193310288,-8073.312336126679
CX138|260319|T003346|000004|well021,59,59,0.00062,-0.1867699713849463,0.00025,148688.4097352562,-7645.131236595
CX138|260319|T003346|000004|well023,115,115,0.0006,-0.1976049038709178,0.00024,148521.3316973511,-8307.11354229006
CX138|260319|T003346|000005|well000,52,52,0.00061,-0.1928046532325844,0.000245,145433.11467018368,-7671.127977651485
CX138|260319|T003346|000005|well001,75,75,0.00064,-0.1909441837876912,0.00025,138598.6333947947,-7543.631843972656
CX138|260319|T003346|000005|well002,80,80,0.00061,-0.1933236728900557,0.00025,133290.56714879876,-7510.036148741776
CX138|260319|T003346|000005|well003,91,91,0.00062,-0.1924306492915204,0.00024,134221.1698425214,-6968.11814482903
CX138|260319|T003346|000005|well004,91,91,0.00061,-0.1928055707227645,0.00025,134543.6034412459,-7073.852260155329
CX138|260319|T003346|000005|well005,71,71,0.0006,-0.1986858152045116,0.00025,134620.5046446728,-7196.717261211071
CX138|260319|T003346|000005|well006,49,49,0.00063,-0.1964285771799651,0.00026,141668.6851394417,-7950.7351191004
CX138|260319|T003346|000005|well007,62,62,0.000645,-0.19451699893175067,0.00026,140319.35644526692,-7992.521659749149
CX138|260319|T003346|000005|well008,55,55,0.00068,-0.193299223290798,0.00025,128326.2866622319,-7824.560300684317
CX138|260319|T003346|000005|well009,73,73,0.00061,-0.1934597587423683,0.00026,142706.3919189177,-7583.767411824113
CX138|260319|T003346|000005|well010,27,27,0.00066,-0.1877224526393919,0.00025,138872.0295463477,-7718.197198375176
CX138|260319|T003346|000005|well011,61,61,0.00065,-0.1999312677671108,0.00025,142231.9316766097,-7804.323750006417
CX138|260319|T003346|000005|well012,55,55,0.00062,-0.185887894967314,0.00025,145849.781000929,-6837.275214232135
CX138|260319|T003346|000005|well013,18,18,0.0006150000000000001,-0.1803968180400447,0.00023500000000000002,125573.49997218035,-7152.576910387192
CX138|260319|T003346|000005|well014,38,38,0.00067,-0.2021682170505253,0.00026,116635.56282269611,-7091.704376618687
CX138|260319|T003346|000005|well015,65,65,0.00063,-0.1961216388630157,0.00025,138030.7428136684,-7500.662613991237
CX138|260319|T003346|000005|well016,46,46,0.000595,-0.1896039106834363,0.00025,155674.6468307451,-8327.09847539276
CX138|260319|T003346|000005|well017,67,67,0.00064,-0.1835567039171083,0.00025,127985.4151176141,-6738.092965537353
CX138|260319|T003346|000005|well018,54,54,0.000645,-0.19451971078422076,0.000255,124705.7001773802,-7006.979395694092
CX138|260319|T003346|000005|well019,70,70,0.000565,-0.1811560447621831,0.00023,149538.1421868268,-6686.837985449718
CX138|260319|T003346|000005|well020,71,71,0.00063,-0.1850533496630279,0.00024,142496.8185706889,-7731.714185789722
CX138|260319|T003346|000005|well021,48,48,0.00059,-0.19922075560456856,0.00024,133594.5495990955,-7346.804931236217
CX138|260319|T003346|000005|well023,81,81,0.00061,-0.191566718144223,0.00024,136738.3413004582,-6902.012716369288
CX138|260321|T003346|000007|well000,90,90,0.00061,-0.1928567627656614,0.00024,133475.36349406908,-7210.507548039241
CX138|260321|T003346|000007|well001,128,128,0.00062,-0.18719845313071004,0.00024,139001.7653463768,-7026.601529802172
CX138|260321|T003346|000007|well002,76,76,0.00059,-0.19007145506199896,0.00024,134414.31094654714,-6948.645669217785
CX138|260321|T003346|000007|well003,99,99,0.00058,-0.1901400763488514,0.00025,139639.1289720681,-7213.100587224516
CX138|260321|T003346|000007|well004,126,126,0.000645,-0.19348429887110646,0.00025,128592.17261980631,-6776.829086010251
CX138|260321|T003346|000007|well005,140,140,0.000645,-0.19624958811130339,0.00025,134454.51501182106,-7531.39998181105
CX138|260321|T003346|000007|well006,58,58,0.00066,-0.19256638942027135,0.000255,120404.4653890628,-7320.416597129004
CX138|260321|T003346|000007|well007,132,132,0.0006850000000000001,-0.1958714798287688,0.00026,136045.27899398725,-7924.749753828952
CX138|260321|T003346|000007|well008,171,171,0.00067,-0.1925730412948313,0.00026,137952.343035648,-7765.700648186677
CX138|260321|T003346|000007|well009,111,111,0.00064,-0.1874762013674879,0.00025,146394.5671738843,-7868.357356238915
CX138|260321|T003346|000007|well010,106,106,0.00065,-0.18367047888272936,0.00025,147422.8254011042,-7762.269837375724
CX138|260321|T003346|000007|well011,147,147,0.00063,-0.1943850341247131,0.00025,135428.2335477215,-6941.378012722933
CX138|260321|T003346|000007|well012,87,87,0.0006,-0.1939792796272837,0.00025,126899.8271695423,-6998.875237114544
